,0,1,2,3
0,1.03850160414,0.899865270298,0.835052554063,-0.971527591698
1,0.320454747904,-0.647458827448,0.14907889948,0.352592531278
2,0.0554803513299,2.23477130257,0.271671754352,-2.10873899728
3,-0.00726026809571,-0.524299018045,-0.126550472437,0.670826562396
4,-1.2373899304,-1.37701692094,-1.04993227182,1.34207859826
5,0.477840596335,0.0326604353528,0.336723274844,-0.171674796714
6,-0.486922576846,-1.12833632522,-0.459849545279,1.11301328734
7,0.313019708931,0.677323489377,0.123082040221,-0.617957960996
8,0.919789532286,-0.539664525867,0.956577245583,0.821388511494
9,0.574238027407,-1.02433883611,0.471621898613,1.00662322705
10,-0.745211391942,1.11740069948,-0.955933387525,-1.12878595371
11,-0.472248521945,1.81987241663,-0.660451639438,-1.78297683103
12,0.4260012598,1.50164624344,0.275334959354,-1.4660557006
13,1.52916885475,1.9644517164,1.48504488322,-1.95016631125
14,0.454289650147,-0.643795445814,0.417082964866,0.62362822377
15,2.22578946199,-0.0151772044632,2.12394152757,0.125185162543
16,0.325455437618,-0.679482432207,0.589621457375,0.849903623827
17,-0.620077866937,-0.2600134036,-0.63194666467,0.314077280591
18,-0.968354942856,-0.576312630145,-0.852067389188,0.608771802304
19,-0.497866816535,-0.826118322967,-0.47427068243,0.877328381621
20,0.138424165865,2.346433219,0.246833088647,-2.3287767729
21,-0.612431841982,0.867661232479,-0.426945755006,-1.21864190409
22,-3.2011793844,-0.29593335108,-3.00099741149,0.163514004746
23,-0.703763564202,-0.895308365471,-0.399713742456,0.728313260983
24,1.60158404391,-0.255763254934,1.72466378179,0.133922372565
25,0.191843138982,-0.728642692722,0.266744496144,0.769093822348
26,0.125723027092,0.471643605888,0.0535971136145,-0.459897840986
27,0.221168046655,0.60607853058,0.386690574838,-0.897673401743
28,-0.231374820552,-2.70806893579,-0.00347633721157,2.63347730481
29,0.536864766063,-0.276776418842,0.394511697871,0.0318895314038
30,0.2986130753,-0.724242586775,0.4377236063,0.939242751637
31,-2.64365314642,0.766124560881,-2.41928510079,-0.528786346167
32,-0.176001581262,0.372427399222,-0.163725558039,-0.225970027609
33,0.716616191507,0.877454761311,0.841492856343,-1.05496641466
34,0.662703505796,-0.390034068708,0.626857830246,0.485927108693
35,-0.838684383793,1.99620803984,-0.867199090721,-1.78195222759
36,1.15703565174,-1.08973433055,1.18304932562,1.10134271591
37,-0.642415459321,-0.713047754273,-0.550110168041,0.54868033336
38,-1.14721042627,0.760747218397,-1.35326422401,-0.314978748068
39,-0.302188965021,0.528140897012,-0.229806305452,-0.490661162467
40,-0.718939924556,-1.54759987298,-0.788446728523,1.35906984873
41,0.680975894803,0.425672474745,0.720998244245,-0.0959978299187
42,1.15119001958,-1.43153939102,1.17604511941,1.32932186143
43,0.431643623581,-0.501552374227,0.176496154787,0.393927170738
44,2.02042451595,-1.9170851536,2.14472907378,1.89655179255
45,1.30365785329,0.20917829905,1.31718864573,0.0733571201373
46,-0.539950239401,-1.81377097538,-0.306468659021,1.71309328037
47,0.484721198172,-0.0270695029707,0.570706595377,0.120644400034
48,-0.719030066122,-1.34381983659,-0.507776474568,1.41854786029
49,1.29104257246,-0.0777526042801,1.23743497342,0.0298763680521
50,-0.75505911902,0.259703915505,-0.736456665904,-0.114642954675
51,-1.26470956882,1.41158462528,-1.09288082226,-1.34496599373
52,-1.05742160697,0.125805471116,-0.945732113461,-0.205009040427
53,-0.93957842841,0.549224711411,-1.07984133854,-0.682840710303
